case_id,scenario,n_affected,lag,vis_condition,true_root,pred_root,root_correct,true_onset,pred_onset,onset_abs_error,model_confidence,model_reason,parse_status
NA2_LAG50_008_overlay,NA2_LAG50,2.0,50.0,overlay,3,1,False,100.0,150.0,50.0,0.95,"Channel 1 deviates from the sinusoidal pattern around time step 150, influencing channels 2, 4, 5, and 6. Channel 3 maintains its pattern, indicating no influence.",OK
NA2_LAG50_008_subplot,NA2_LAG50,2.0,50.0,subplot,3,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns with no visible anomalies or deviations. There is no indication of a root cause or affected channels.,OK
NA2_LAG50_009_overlay,NA2_LAG50,2.0,50.0,overlay,6,6,True,100.0,100.0,0.0,0.95,"Channel 6 deviates significantly from the others starting around time step 100, causing subsequent divergence in other channels.",OK
NA2_LAG50_009_subplot,NA2_LAG50,2.0,50.0,subplot,6,2,False,100.0,150.0,50.0,0.9,"Channel 2 shows a deviation from its sinusoidal pattern starting around time step 150, which is followed by similar deviations in channels 1, 3, 4, and 5. Channel 6 remains unaffected, maintaining its pattern.",OK
NA2_LAG50_010_overlay,NA2_LAG50,2.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 shows a deviation from the normal pattern starting around time step 150, with channels 2 and 6 showing subsequent deviations. Channels 1, 3, and 4 maintain their normal patterns.",OK
NA2_LAG50_010_subplot,NA2_LAG50,2.0,50.0,subplot,5,4,False,100.0,150.0,50.0,0.95,"Channel 4 shows a clear deviation from its normal pattern starting around time step 150, with a noticeable upward trend. All other channels also show deviations after this point, suggesting they are affected by the anomaly in Channel 4.",OK
NA2_LAG50_011_overlay,NA2_LAG50,2.0,50.0,overlay,2,2,True,100.0,150.0,50.0,0.95,"Channel 2 deviates significantly from the others starting around time step 150, with channels 1 and 3 showing some correlated changes. Channels 4, 5, and 6 remain consistent with their previous patterns.",OK
NA2_LAG50_011_subplot,NA2_LAG50,2.0,50.0,subplot,2,4,False,100.0,100.0,0.0,0.85,"Channel 4 shows a deviation from its normal pattern starting around time step 100, with increased noise. Channels 1, 3, and 5 also show increased noise, suggesting they are affected. Channels 2 and 6 maintain their regular patterns.",OK
NA2_LAG50_012_overlay,NA2_LAG50,2.0,50.0,overlay,5,6,False,100.0,150.0,50.0,0.95,"Channel 6 deviates significantly from the others starting around time step 150, showing a distinct pattern. Channels 1 and 5 also show deviations, likely influenced by channel 6. Channels 2, 3, and 4 maintain their normal pattern.",OK
NA2_LAG50_012_subplot,NA2_LAG50,2.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns without any visible anomalies or deviations.,OK
NA2_LAG50_013_overlay,NA2_LAG50,2.0,50.0,overlay,1,1,True,100.0,100.0,0.0,0.95,"Channel 1 shows a significant deviation starting around time step 100, which is not mirrored by other channels initially. Channel 5 shows a delayed response, while channels 2, 3, 4, and 6 remain consistent with their previous patterns.",OK
NA2_LAG50_013_subplot,NA2_LAG50,2.0,50.0,subplot,1,2,False,100.0,200.0,100.0,0.9,"Channel 2 shows a deviation from its normal pattern starting around time step 200, which is followed by similar deviations in channels 1, 4, and 6. Channels 3 and 5 maintain their regular patterns throughout.",OK
NA2_LAG50_014_overlay,NA2_LAG50,2.0,50.0,overlay,1,1,True,100.0,100.0,0.0,0.95,"Channel 1 shows a distinct deviation from the others starting around time step 100, indicating it as the root cause. Channel 5 also shows a deviation, likely as a consequence. The other channels maintain their normal pattern.",OK
NA2_LAG50_014_subplot,NA2_LAG50,2.0,50.0,subplot,1,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations. There is no indication of a root cause or affected channels.,OK
NA2_LAG50_015_overlay,NA2_LAG50,2.0,50.0,overlay,5,5,True,100.0,100.0,0.0,0.95,"Channel 5 shows a significant deviation from the others starting around time step 100, indicating it as the root cause. Channel 2 also deviates but follows a different pattern, suggesting it is affected. The other channels remain consistent with each other.",OK
NA2_LAG50_015_subplot,NA2_LAG50,2.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns without any visible anomalies.,OK
NA2_LAG50_016_overlay,NA2_LAG50,2.0,50.0,overlay,6,6,True,100.0,0.0,100.0,0.95,"Channel 6 shows a distinct flat pattern throughout, differing from the sinusoidal pattern of others. Channels 4 and 5 deviate slightly, suggesting influence. Channels 1, 2, and 3 maintain their sinusoidal pattern.",OK
NA2_LAG50_016_subplot,NA2_LAG50,2.0,50.0,subplot,6,6,True,100.0,0.0,100.0,0.95,"Channel 6 shows a flat pattern throughout, deviating from the sinusoidal pattern of the other channels, indicating it as the root cause. All other channels show a similar sinusoidal pattern, suggesting they are affected.",OK
NA2_LAG50_017_overlay,NA2_LAG50,2.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, showing a different pattern. Channels 2, 3, 4, and 6 also show deviations, likely influenced by channel 5. Channel 1 remains consistent with its original pattern.",OK
NA2_LAG50_017_subplot,NA2_LAG50,2.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns without any visible anomalies or deviations.,OK
NA2_LAG50_018_overlay,NA2_LAG50,2.0,50.0,overlay,5,6,False,100.0,200.0,100.0,0.95,"Channel 6 shows a distinct deviation from the others starting around time step 200, suggesting it as the root cause. Channels 2, 3, 4, and 5 also show deviations, indicating they are affected. Channel 1 remains consistent with its previous pattern.",OK
NA2_LAG50_018_subplot,NA2_LAG50,2.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA2_LAG50_019_overlay,NA2_LAG50,2.0,50.0,overlay,6,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their expected behavior.,OK
NA2_LAG50_019_subplot,NA2_LAG50,2.0,50.0,subplot,6,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA2_LAG50_020_overlay,NA2_LAG50,2.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, causing a ripple effect in all other channels. All channels show some level of anomaly following this deviation.",OK
NA2_LAG50_020_subplot,NA2_LAG50,2.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels display a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA2_LAG50_021_overlay,NA2_LAG50,2.0,50.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 deviates significantly from the others starting at time step 100, showing a distinct pattern. The other channels remain consistent with each other, indicating no influence from channel 2.",OK
NA2_LAG50_021_subplot,NA2_LAG50,2.0,50.0,subplot,2,2,True,100.0,0.0,100.0,0.9,"Channel 2 shows a deviation from a smooth sinusoidal pattern starting from the beginning, which appears to influence all other channels. All channels exhibit similar deviations, suggesting they are affected by the anomaly in Channel 2.",OK
NA2_LAG50_022_overlay,NA2_LAG50,2.0,50.0,overlay,5,3,False,100.0,200.0,100.0,0.95,"Channel 3 deviates significantly from the others starting around time step 200, suggesting it is the root cause. Channels 1, 2, 4, and 6 show similar patterns and are likely affected. Channel 5 remains unchanged.",OK
NA2_LAG50_022_subplot,NA2_LAG50,2.0,50.0,subplot,5,1,False,100.0,150.0,50.0,0.95,"Channel 1 shows a clear deviation from its pattern starting around time step 150, which seems to influence channels 2, 3, 4, and 6. Channel 5 remains unaffected, maintaining a consistent pattern throughout.",OK
NA2_LAG50_023_overlay,NA2_LAG50,2.0,50.0,overlay,6,2,False,100.0,200.0,100.0,0.95,"Channel 2 deviates significantly from the others starting around time step 200, suggesting it as the root cause. Channel 5 shows a delayed response, becoming anomalous after channel 2. The other channels maintain their normal pattern.",OK
NA2_LAG50_023_subplot,NA2_LAG50,2.0,50.0,subplot,6,5,False,100.0,0.0,100.0,0.85,"Channel 5 shows a different amplitude and pattern compared to the others, indicating an anomaly. Channel 6 appears to be influenced by Channel 5 due to similar amplitude changes. Channels 1, 2, 3, and 4 maintain a consistent sinusoidal pattern.",OK
NA2_LAG50_024_overlay,NA2_LAG50,2.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, showing a different pattern. Channels 1, 2, and 3 also show deviations after this point, suggesting they are affected. Channels 4 and 6 maintain their patterns.",OK
NA2_LAG50_024_subplot,NA2_LAG50,2.0,50.0,subplot,5,4,False,100.0,150.0,50.0,0.95,"Channel 4 shows a deviation from its sinusoidal pattern starting around time step 150, which is followed by similar deviations in channels 1, 2, 3, and 5. Channel 6 maintains its pattern, indicating it is unaffected.",OK
NA2_LAG50_025_overlay,NA2_LAG50,2.0,50.0,overlay,1,1,True,100.0,150.0,50.0,0.95,"Channel 1 deviates significantly from the others starting around time step 150, with channels 4 and 6 showing subsequent deviations. Channels 2, 3, and 5 maintain their patterns.",OK
NA2_LAG50_025_subplot,NA2_LAG50,2.0,50.0,subplot,1,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns with no visible anomalies or deviations from expected behavior.,OK
NA2_LAG50_026_overlay,NA2_LAG50,2.0,50.0,overlay,1,1,True,100.0,150.0,50.0,0.95,"Channel 1 deviates significantly from the others around time step 150, suggesting it as the root cause. Channels 4 and 6 show deviations following this change, while channels 2, 3, and 5 maintain their patterns.",OK
NA2_LAG50_026_subplot,NA2_LAG50,2.0,50.0,subplot,1,6,False,100.0,150.0,50.0,0.95,"Channel 6 shows a clear deviation from its sinusoidal pattern starting around time step 150, indicating an anomaly. Channel 4 also shows a change in pattern, likely influenced by Channel 6. Other channels maintain their normal patterns.",OK
NA2_LAG50_027_overlay,NA2_LAG50,2.0,50.0,overlay,4,2,False,100.0,150.0,50.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 150, maintaining a flat line. Other channels show changes in amplitude and phase, indicating they are affected.",OK
NA2_LAG50_027_subplot,NA2_LAG50,2.0,50.0,subplot,4,2,False,100.0,0.0,100.0,0.95,"Channel 2 shows a flat pattern with noise, deviating from the sinusoidal pattern of other channels. This suggests an anomaly originating in Channel 2. Other channels maintain their sinusoidal patterns, indicating they are unaffected.",OK
NA2_LAG50_028_overlay,NA2_LAG50,2.0,50.0,overlay,4,,,100.0,,,,invalid_or_missing_affected_channels,PARSE_ERROR
NA2_LAG50_028_subplot,NA2_LAG50,2.0,50.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA2_LAG50_029_overlay,NA2_LAG50,2.0,50.0,overlay,6,5,False,100.0,200.0,100.0,0.95,"Channel 5 deviates significantly from the others starting around time step 200, followed by channel 6. Channels 1, 2, 3, and 4 remain consistent with each other.",OK
NA2_LAG50_029_subplot,NA2_LAG50,2.0,50.0,subplot,6,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns with no visible anomalies or deviations from their expected behavior.,OK
NA3_LAG10_000_overlay,NA3_LAG10,3.0,10.0,overlay,4,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates from its sinusoidal pattern around time step 100, becoming flat. Channels 2, 3, 5, and 6 show changes in their patterns after this point, while channel 4 remains consistent.",OK
NA3_LAG10_000_subplot,NA3_LAG10,3.0,10.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit consistent patterns without any noticeable anomalies or deviations from their expected behavior.,OK
NA3_LAG10_001_overlay,NA3_LAG10,3.0,10.0,overlay,2,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, with other channels following the anomaly pattern. Channel 2 remains unaffected, maintaining its original pattern.",OK
NA3_LAG10_001_subplot,NA3_LAG10,3.0,10.0,subplot,2,3,False,100.0,0.0,100.0,0.85,"Channel 3 shows increased noise throughout, suggesting it is the root cause. Channel 1 also shows similar noise, likely affected by Channel 3. Other channels maintain a smooth sinusoidal pattern.",OK
NA3_LAG10_002_overlay,NA3_LAG10,3.0,10.0,overlay,4,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend. Channels 2 and 4 also show deviations, likely influenced by channel 1. Channels 3, 5, and 6 continue their sinusoidal patterns.",OK
NA3_LAG10_002_subplot,NA3_LAG10,3.0,10.0,subplot,4,4,True,100.0,0.0,100.0,0.85,"Channel 4 shows a deviation from a sinusoidal pattern to a more erratic behavior starting at the beginning. Channels 1 and 2 also show deviations, suggesting they are affected. Channels 3, 5, and 6 maintain their sinusoidal patterns.",OK
NA3_LAG10_003_overlay,NA3_LAG10,3.0,10.0,overlay,6,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend while others continue oscillating. This suggests it is the root cause, affecting all other channels.",OK
NA3_LAG10_003_subplot,NA3_LAG10,3.0,10.0,subplot,6,5,False,100.0,150.0,50.0,0.95,"Channel 5 shows a clear deviation from its pattern starting around time step 150, which is followed by changes in all other channels. This suggests that Channel 5 is the root cause, affecting the others.",OK
NA3_LAG10_004_overlay,NA3_LAG10,3.0,10.0,overlay,6,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, leading to a divergence in the other channels. All channels appear to be affected by this anomaly.",OK
NA3_LAG10_004_subplot,NA3_LAG10,3.0,10.0,subplot,6,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a clear deviation from its sinusoidal pattern starting around time step 200, which is followed by similar deviations in all other channels. This suggests that Channel 4 is the root cause, affecting all other channels.",OK
NA3_LAG10_005_overlay,NA3_LAG10,3.0,10.0,overlay,6,4,False,100.0,0.0,100.0,0.95,"Channel 4 deviates from the sinusoidal pattern of the other channels, maintaining a flat line throughout. This suggests it is the root cause of the anomaly, while the other channels remain unaffected.",OK
NA3_LAG10_005_subplot,NA3_LAG10,3.0,10.0,subplot,6,4,False,100.0,0.0,100.0,0.9,"Channel 4 shows a flat pattern throughout, deviating from the sinusoidal pattern seen in other channels. Channels 1, 2, 3, and 5 show increased noise, suggesting they are affected. Channel 6 maintains its pattern, indicating it is unaffected.",OK
NA3_LAG10_006_overlay,NA3_LAG10,3.0,10.0,overlay,3,3,True,100.0,100.0,0.0,0.95,"Channel 3 shows a distinct deviation from the others starting around time step 100, with a larger amplitude. Channels 1, 4, 5, and 6 follow this pattern, indicating they are affected. Channel 2 remains unchanged.",OK
